"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.36457338830867e-139,0.807954457984684,0.997,0.959,1.13139219650263e-134,"E11.5","Hspa5"
9.19938113728108e-139,1.53554667871901,0.691,0.337,1.24430829262864e-134,"E11.5","Selenoh"
1.34594500353595e-138,0.873297108605868,0.989,0.929,1.82052521178272e-134,"E11.5","Plch1"
4.01278000574679e-138,0.798280074593568,0.995,0.948,5.4276862357731e-134,"E11.5","Vcp"
6.71467025729763e-138,0.937105575264276,0.951,0.835,9.08226299002078e-134,"E11.5","Fscn1"
7.7235534655021e-138,2.40620369609363,0.632,0.3,1.04468784174381e-133,"E11.5","Grem2"
2.53609577711774e-137,0.951905940716429,0.954,0.79,3.43032314812945e-133,"E11.5","Rpl18"
1.59608326163086e-136,0.963278233683343,0.96,0.744,2.15886221968191e-132,"E11.5","Rpl18a"
6.26314993497177e-136,0.834587327103525,0.977,0.931,8.47153660204282e-132,"E11.5","Mapk4"
1.98289779432011e-135,0.912294370729485,0.978,0.861,2.68206755659738e-131,"E11.5","Kpnb1"
2.79798266743969e-135,2.38308530996461,0.382,0.096,3.78455135597893e-131,"E11.5","Oacyl"
2.96591069393278e-135,0.773366246738901,0.994,0.922,4.01169080461347e-131,"E11.5","Hspa8"
8.71451331212943e-135,0.913334423854326,0.969,0.871,1.17872507059863e-130,"E11.5","Eif5"
1.48475077377628e-134,0.981269310800414,0.979,0.918,2.0082738966098e-130,"E11.5","Celsr2"
7.27428413685839e-134,1.118695732854,0.903,0.633,9.83919672351466e-130,"E11.5","Tuba1b"
1.06351189748879e-133,1.9046579920363,0.47,0.152,1.43850619254334e-129,"E11.5","Mycn"
5.44840283432785e-133,0.914243750790991,0.961,0.79,7.36950967371184e-129,"E11.5","Rpl32"
7.63260542990877e-133,2.37773596334043,0.695,0.405,1.03238621044946e-128,"E11.5","Hoxc4"
1.37854379495274e-132,1.01227290158296,0.936,0.714,1.86461833705308e-128,"E11.5","Rps11"
3.8299488767258e-132,0.847449348593013,0.972,0.869,5.18038885065931e-128,"E11.5","Hnrnpa1"
4.07701357904639e-132,2.15995950530982,0.38,0.096,5.51456856701815e-128,"E11.5","Scd1"
1.10252828782181e-131,1.26410576505176,0.946,0.736,1.49127976210778e-127,"E11.5","Gm32061"
2.15493849123854e-131,0.879184194080703,0.97,0.853,2.91476980324925e-127,"E11.5","Rps9"
9.13334493457079e-131,2.19571848931111,0.767,0.495,1.23537623585004e-126,"E11.5","Hoxa3"
2.28007969700303e-129,0.974323739889069,0.979,0.802,3.08403579816629e-125,"E11.5","Cenpf"
2.81890709787071e-129,0.951104122351565,0.946,0.769,3.81285374057992e-125,"E11.5","Rpl37a"
4.97343319345663e-128,0.89454056115651,0.96,0.773,6.72706573746943e-124,"E11.5","Marcksl1"
7.25277854794144e-128,1.30938152395231,0.793,0.503,9.81010826394559e-124,"E11.5","Map1a"
7.25566321417422e-127,0.823437404690418,0.991,0.93,9.81401006349206e-123,"E11.5","Nucks1"
3.70513373149103e-126,1.38488738391336,0.796,0.461,5.01156388521477e-122,"E11.5","Uhrf1"
8.45440476778978e-126,1.24414656870346,0.848,0.535,1.14354278889125e-121,"E11.5","Pclaf"
1.09481825503874e-123,1.10412673610208,0.865,0.595,1.4808511717654e-119,"E11.5","Eif5a"
6.06003165304206e-123,0.939571751907355,0.945,0.786,8.19679881390469e-119,"E11.5","Sinhcaf"
1.26087585249757e-122,0.798851879205435,0.98,0.916,1.70546067808821e-118,"E11.5","Ptges3"
9.05624955782332e-122,1.06136645370255,0.905,0.652,1.22494831519118e-117,"E11.5","Anp32e"
9.74919664900555e-122,1.28308073359238,0.83,0.534,1.31867633874449e-117,"E11.5","Ldha"
1.80176447942684e-121,1.68238645540614,0.494,0.179,2.43706663487274e-117,"E11.5","Peg12"
2.80223830052377e-121,0.873178929996045,0.963,0.78,3.79030752528845e-117,"E11.5","Rps6"
6.13051530694246e-121,1.07999495942156,0.871,0.597,8.29213500417037e-117,"E11.5","Ckb"
8.14711372672885e-121,2.72183623684569,0.315,0.071,1.10197860267734e-116,"E11.5","Mkrn3"
6.97275809562174e-120,0.909742140468251,0.948,0.82,9.43135260013797e-116,"E11.5","Cox4i1"
1.76076853950495e-119,0.861631095779001,0.961,0.818,2.38161552653439e-115,"E11.5","Rack1"
2.23040608680061e-119,0.897089945610898,0.957,0.817,3.0168472730065e-115,"E11.5","Rps19"
3.46401018503967e-119,2.83609966049815,0.277,0.052,4.68542017628466e-115,"E11.5","Acp5"
4.02685247446968e-119,2.98569910349019,0.256,0.043,5.44672065696768e-115,"E11.5","Hoxb8"
5.58217233035924e-119,1.87747423203973,0.476,0.171,7.55044629404391e-115,"E11.5","Pou3f1"
6.79136368903413e-119,1.34049577888909,0.76,0.449,9.18599852578757e-115,"E11.5","Mif"
7.31556022147878e-119,0.958181503999493,0.932,0.701,9.89502675557219e-115,"E11.5","Rps4x"
8.30449254541426e-119,1.00446589764328,0.989,0.925,1.12326566169273e-114,"E11.5","Cdkn1c"
8.98061309513925e-119,0.75885391051619,0.991,0.948,1.21471772724853e-114,"E11.5","Supt16"
1.36261680013188e-118,0.944326809760278,0.98,0.888,1.84307548385839e-114,"E11.5","Dek"
1.69470229248623e-118,1.90080923182306,0.617,0.311,2.29225432081687e-114,"E11.5","Hoxd3"
8.98557163020962e-118,1.42416206652705,0.657,0.33,1.21538841870215e-113,"E11.5","Dll1"
3.9985434407566e-117,0.825196656317073,0.993,0.962,5.40842985796738e-113,"E11.5","Nasp"
4.8956754913017e-117,1.19092150439381,0.831,0.553,6.62189066953468e-113,"E11.5","Pgk1"
7.05342022292216e-117,1.91786854552052,0.579,0.273,9.54045619352451e-113,"E11.5","Hoxb4"
1.42168353829087e-116,1.19724176055154,0.846,0.6,1.92296915389223e-112,"E11.5","Dtx4"
1.43167982695288e-116,0.841252466263203,0.96,0.83,1.93649013393646e-112,"E11.5","Ivns1abp"
6.67617038941233e-116,1.29056468589834,0.778,0.487,9.03018806871912e-112,"E11.5","Arhgdia"
7.81117420622444e-116,0.812897933195089,0.983,0.92,1.05653942313392e-111,"E11.5","Gnai2"
9.5373495195512e-116,0.894355422418456,0.949,0.851,1.2900218960145e-111,"E11.5","Phf21b"
2.25568634748009e-115,0.904080586681665,0.949,0.747,3.05104135360156e-111,"E11.5","Rplp0"
1.64549564392439e-114,2.73881957949951,0.357,0.101,2.22569740797213e-110,"E11.5","Sncg"
3.15722105961592e-114,2.01012818902062,0.517,0.222,4.2704572052365e-110,"E11.5","Chrna3"
3.25742314799749e-114,1.02088905187529,0.896,0.708,4.40599054998141e-110,"E11.5","Rcor2"
1.08802913677144e-113,0.763005063978087,0.981,0.902,1.47166821039705e-109,"E11.5","Hmgcs1"
1.47982631581275e-113,1.36459943361026,0.733,0.478,2.00161307476832e-109,"E11.5","Dpysl4"
3.15372688394794e-113,0.962732785444153,0.893,0.673,4.26573098322799e-109,"E11.5","Trim28"
3.81283479140885e-113,0.7750625396828,0.983,0.832,5.15724033885961e-109,"E11.5","Rpl4"
2.75158625664126e-112,1.3451699096969,0.612,0.287,3.72179557073297e-108,"E11.5","2610318N02Rik"
1.02196031768052e-111,0.990324032963431,0.88,0.612,1.38230352569467e-107,"E11.5","H1f0"
2.34854782966261e-111,1.84234214437797,0.422,0.142,3.17664579440165e-107,"E11.5","Nhp2"
2.62021865820245e-111,1.76906519488638,0.445,0.154,3.54410775708463e-107,"E11.5","Kif20a"
4.39405766252111e-111,0.808423501938694,0.96,0.773,5.94340239432605e-107,"E11.5","Rps15"
8.12604896699398e-111,1.53021490979045,0.766,0.475,1.09912938327561e-106,"E11.5","Nhlh2"
1.15814489064295e-110,0.812825203874348,0.957,0.845,1.56650677908365e-106,"E11.5","Brd2"
1.61941791384394e-110,1.32562154707249,0.804,0.494,2.19042467026532e-106,"E11.5","Peg10"
2.14236156089491e-110,0.783716115982159,0.973,0.848,2.89775824726645e-106,"E11.5","Rpl5"
3.10849838966313e-110,1.03057210102411,0.899,0.691,4.20455492185835e-106,"E11.5","Serf2"
3.5682876131788e-110,0.972462945090763,0.987,0.852,4.82646582558564e-106,"E11.5","Mdk"
7.50652572455451e-110,1.70488208807434,0.445,0.158,1.01533266950324e-105,"E11.5","Dctpp1"
1.141593801735e-109,1.08999416528027,0.849,0.58,1.54411977622676e-105,"E11.5","Ran"
1.21741571956674e-109,1.24640842570404,0.919,0.71,1.64667650228598e-105,"E11.5","Lrmda"
1.92751769216874e-109,0.984487853074014,0.937,0.754,2.60716043042744e-105,"E11.5","Anp32b"
1.99979499183053e-109,1.26562158727888,0.682,0.368,2.70492270594997e-105,"E11.5","Prelid1"
2.94011095542014e-109,0.864274183729135,0.941,0.743,3.97679407830128e-105,"E11.5","Rpl26"
8.94443001504058e-109,1.15890739641576,0.767,0.489,1.20982360383439e-104,"E11.5","Fabp5"
1.15104566453156e-108,1.28495110912095,0.717,0.407,1.55690436584538e-104,"E11.5","Hspe1"
1.68558618790812e-108,0.854818886650823,0.938,0.807,2.27992387776452e-104,"E11.5","Cox6a1"
2.74344098159802e-108,0.912409661264162,0.925,0.709,3.71077827170949e-104,"E11.5","Rpl7"
3.20345585309211e-108,0.877506056252143,0.951,0.793,4.33299438689239e-104,"E11.5","Rps20"
6.75014261762196e-108,0.826802786704313,0.954,0.805,9.13024290459546e-104,"E11.5","Hnrnpab"
1.25049282929871e-107,2.62994887144151,0.51,0.233,1.69141660090944e-103,"E11.5","Hoxb6"
1.44092214293477e-107,0.967394305271461,0.972,0.932,1.94899129053357e-103,"E11.5","Enox2"
3.51789357748708e-107,0.927594367967226,0.928,0.749,4.75830285290903e-103,"E11.5","Ubc"
3.58993137530605e-107,0.850081291024012,0.981,0.844,4.85574117823897e-103,"E11.5","Cenpe"
4.1369468582058e-107,0.872375867816034,0.935,0.758,5.59563432040916e-103,"E11.5","Tcp1"
4.86675600866444e-107,0.832187854085332,0.95,0.786,6.58277417731953e-103,"E11.5","Rps5"
6.26650207170757e-107,1.0107319498957,0.917,0.764,8.47607070219166e-103,"E11.5","Dhcr24"
7.9861386595882e-107,0.802704214249864,0.972,0.826,1.0802051150959e-102,"E11.5","Rpl21"
2.30788212436752e-106,0.789950415684093,0.967,0.834,3.12164136141951e-102,"E11.5","Ubb"
6.10695828452555e-106,0.872665269106613,0.994,0.924,8.26027177564925e-102,"E11.5","Top2a"
6.12885642324111e-106,1.09227467328161,0.796,0.491,8.28989119807593e-102,"E11.5","Nme2"
1.94456748925274e-105,0.780235106732808,0.946,0.771,2.63022198596326e-101,"E11.5","Rps14"
2.78303870387734e-105,1.21196386667542,0.928,0.809,3.76433815086449e-101,"E11.5","Akap12"
3.56007280601152e-105,1.27445938934519,0.742,0.445,4.81535447741118e-101,"E11.5","Pgam1"
4.22143961215274e-105,2.48984953831848,0.279,0.062,5.7099192193978e-101,"E11.5","Car14"
9.66140250476583e-105,0.96623596314583,0.874,0.65,1.30680130279463e-100,"E11.5","Cct8"
2.08164722156761e-104,1.09846932097966,0.812,0.552,2.81563603189235e-100,"E11.5","Fasn"
5.52565030169083e-104,1.06870016563287,0.842,0.581,7.47399459806702e-100,"E11.5","Tmem123"
7.9231407463e-104,0.9859080032121,0.897,0.689,1.07168401734454e-99,"E11.5","Nup50"
8.23890271053987e-104,0.980123726598935,0.857,0.617,1.11439398062762e-99,"E11.5","Psma7"
9.69649279173047e-104,1.08531446910405,0.793,0.515,1.31154761500946e-99,"E11.5","Ing1"
2.63760120044463e-103,0.793793914194824,0.934,0.804,3.56761938372141e-99,"E11.5","Cct6a"
7.13915570299214e-103,0.853732822050739,0.998,0.993,9.65642200386717e-99,"E11.5","Meis1"
7.42351608777779e-103,0.755496942453373,0.97,0.868,1.00410478603282e-98,"E11.5","Rpl11"
8.54519280186289e-103,1.21058591330738,0.741,0.459,1.15582277837997e-98,"E11.5","Ppp1r15b"
1.27992626543477e-102,1.04980037464492,0.84,0.588,1.73122826662707e-98,"E11.5","Psmd2"
4.39478726344234e-102,1.29074382581571,0.709,0.421,5.94438925253211e-98,"E11.5","Uqcrq"
5.36446285044051e-102,1.08360247235004,0.669,0.35,7.25597245150584e-98,"E11.5","H1f5"
5.78671120436411e-102,0.884757082912664,0.918,0.732,7.82710557502289e-98,"E11.5","Rpl37"
5.95432756159073e-102,1.15260828984658,0.804,0.526,8.05382345980763e-98,"E11.5","Clspn"
7.91190402706591e-102,1.12379996909611,0.812,0.531,1.07016413870094e-97,"E11.5","AI506816"
8.47396615350925e-102,0.868834046815445,0.955,0.762,1.14618866192366e-97,"E11.5","Rpl3"
1.18773515979912e-101,0.97228429334748,0.9,0.74,1.60653057714429e-97,"E11.5","Tfrc"
1.19830336113223e-101,0.811781715323703,0.941,0.76,1.62082512626745e-97,"E11.5","Rpl31"
1.70476065351425e-101,1.60894817023146,0.473,0.186,2.30585925994337e-97,"E11.5","Eme1"
1.94718905761241e-101,0.82869615966122,0.958,0.813,2.63376791932655e-97,"E11.5","Hspd1"
4.54848762065857e-101,2.25162883374542,0.319,0.087,6.15228435570278e-97,"E11.5","Mapk12"
5.18275432962875e-101,2.22509075139602,0.318,0.085,7.01019350625585e-97,"E11.5","Gm56811"
1.08546879756642e-100,1.28958613679281,0.736,0.456,1.46820509558834e-96,"E11.5","Mcm7"
1.81684017281246e-100,1.63398457415844,0.446,0.166,2.45745801774613e-96,"E11.5","Cdc34"
3.02114120733335e-100,0.949233146868187,0.901,0.698,4.08639559703909e-96,"E11.5","Hcfc1"
4.65011051153485e-100,0.818432910607657,0.953,0.749,6.28973947790204e-96,"E11.5","Rpl14"
9.23692103001593e-100,1.16689777062487,0.788,0.518,1.24938593851996e-95,"E11.5","Slc25a5"
1.63230390399222e-99,1.84776853396859,0.384,0.126,2.20785426053988e-95,"E11.5","Fen1"
1.97288798639938e-99,1.68379381438386,0.461,0.181,2.6685282904038e-95,"E11.5","1810009A15Rik"
2.10602990940411e-99,1.11153122056904,0.814,0.554,2.84861605546e-95,"E11.5","Snrpg"
2.28657662705654e-99,1.16111916223097,0.767,0.512,3.09282354575668e-95,"E11.5","Slbp"
3.55396503549672e-99,2.8558795953779,0.258,0.056,4.80709310701286e-95,"E11.5","Gm56812"
4.29237123083147e-99,1.95542249318905,0.364,0.115,5.80586132682265e-95,"E11.5","Slc16a3"
7.05529961777803e-99,0.916036280283692,0.895,0.665,9.54299826300656e-95,"E11.5","Elob"
3.55711555148022e-98,0.868585713882819,0.908,0.746,4.81135449493215e-94,"E11.5","Npc2"
1.87766115588048e-97,1.40368327131714,0.594,0.304,2.53972447944394e-93,"E11.5","Gm2000"
2.13826916411987e-97,0.766915759188444,0.991,0.978,2.89222287138853e-93,"E11.5","Miat"
2.25592746759626e-97,0.97989799977026,0.873,0.613,3.05136749267071e-93,"E11.5","Usp1"
2.392983549946e-97,1.52681340568977,0.77,0.549,3.23674954965696e-93,"E11.5","Hoxb3"
4.27146993413968e-97,0.959420329387835,0.916,0.786,5.77759023291733e-93,"E11.5","Trp53i11"
4.60863629261101e-97,0.834729518752621,0.893,0.683,6.23364144938566e-93,"E11.5","Cct2"
7.40492136130541e-97,0.906860825912357,0.869,0.614,1.00158966333017e-92,"E11.5","Eef1b2"
1.12079473937683e-96,3.66472308857497,0.317,0.08,1.5159869644811e-92,"E11.5","Nppa"
1.42049067996629e-96,1.89841281466087,0.369,0.12,1.9213556937224e-92,"E11.5","Fam110a"
1.64226268894911e-96,1.89479083211877,0.331,0.095,2.22132451307257e-92,"E11.5","Pimreg"
2.83322572739625e-96,0.847667077171109,0.935,0.758,3.83222111887617e-92,"E11.5","Rpl27a"
2.8804386685595e-96,1.01237989083688,0.888,0.647,3.89608134309358e-92,"E11.5","Prc1"
3.22588723644995e-96,0.840194783688154,0.998,0.995,4.3633350760222e-92,"E11.5","Cblb"
3.87054185064502e-96,2.31083679017964,0.267,0.062,5.23529490718245e-92,"E11.5","Crabp2"
6.8365124809741e-96,1.02015791279708,0.857,0.628,9.24706678176557e-92,"E11.5","Haus6"
8.20227590655194e-96,0.778975785369122,0.951,0.866,1.10943983912022e-91,"E11.5","Etf1"
8.36569962439235e-96,0.910760779460296,0.86,0.62,1.13154453119531e-91,"E11.5","Rpl36"
1.62917479021807e-95,1.51847903093161,0.796,0.532,2.20362182124895e-91,"E11.5","Ndnf"
4.9262298285074e-95,1.00058664826179,0.812,0.535,6.66321846603911e-91,"E11.5","Chchd2"
2.27714365188021e-94,1.62972350502407,0.399,0.14,3.08006450353318e-90,"E11.5","Mir17hg"
4.39363661462831e-94,0.775233916635858,0.94,0.826,5.94283288494625e-90,"E11.5","Prdx2"
4.61497029575741e-94,0.788059158114951,0.942,0.785,6.24220882204147e-90,"E11.5","Ftl1"
7.01554790885921e-94,1.02647401266302,0.78,0.49,9.48923010152296e-90,"E11.5","Trim59"
9.28275457325535e-94,1.02363268363001,0.917,0.751,1.25558538357852e-89,"E11.5","Aim2"
1.04113798336455e-93,1.00332537378699,0.827,0.607,1.40824323629888e-89,"E11.5","Pcbp4"
1.59070617429702e-93,0.883120935817154,0.915,0.721,2.15158917135414e-89,"E11.5","Pdap1"
1.9646226057519e-93,0.812985962572675,0.909,0.763,2.65734853654002e-89,"E11.5","Skil"
2.90876800969374e-93,1.40696630641399,0.566,0.282,3.93439960991175e-89,"E11.5","Mcm5"
4.81974025442558e-93,0.839323917110881,0.913,0.756,6.51918066813604e-89,"E11.5","Smarcd1"
4.82356350089085e-93,0.899691942088416,0.917,0.752,6.52435199130497e-89,"E11.5","Prom1"
1.17991672287599e-92,0.769638028673691,0.953,0.85,1.59595535936207e-88,"E11.5","Atp5b"
2.21330795429765e-92,1.05029564273641,0.836,0.623,2.993720338983e-88,"E11.5","Armcx4"
5.19480586983304e-92,1.22939731603193,0.707,0.434,7.02649441953617e-88,"E11.5","Uqcr11"
8.67449759142073e-92,1.2496087425793,0.89,0.708,1.17331254421557e-87,"E11.5","Prmt8"
6.63915760935511e-91,1.15639405749757,0.714,0.419,8.98012458241373e-87,"E11.5","Arhgap11a"
8.37260037739511e-91,1.19219562378579,0.705,0.444,1.13247792704646e-86,"E11.5","Sall2"
1.83950055715087e-90,1.3879638289613,0.5,0.221,2.48810845360226e-86,"E11.5","Gt(ROSA)26Sor"
3.95316824467892e-90,1.54799618347006,0.426,0.165,5.34705536775271e-86,"E11.5","Cdca4"
4.1720464040614e-90,1.23184050603252,0.611,0.322,5.64310996613345e-86,"E11.5","Rpl10-ps3"
1.11182558374028e-89,1.77109156957547,0.384,0.137,1.50385528456711e-85,"E11.5","Dnaaf2"
1.1177851165075e-89,1.17311723148583,0.681,0.395,1.51191614858804e-85,"E11.5","Kpna2"
1.78332490569751e-89,1.52727752488837,0.581,0.306,2.41212526744645e-85,"E11.5","Pgpep1"
2.43984553137473e-89,1.28078813342218,0.691,0.395,3.30013506573746e-85,"E11.5","Pcna"
2.7350628938264e-89,1.01499835220525,0.785,0.524,3.69944607018958e-85,"E11.5","Hmgb3"
3.40548277116551e-89,1.77118743440955,0.356,0.117,4.60625599627846e-85,"E11.5","Aunip"
4.73688103284325e-89,1.18217403967222,0.731,0.476,6.40710528502378e-85,"E11.5","Gdf11"
6.06223478945093e-89,1.60929568068731,0.444,0.176,8.19977877621132e-85,"E11.5","Nmral1"
9.49332244269757e-89,1.22960599978388,0.606,0.321,1.28406679359927e-84,"E11.5","Dnajc9"
1.07657843682433e-88,1.17790978210632,0.701,0.41,1.45617999364859e-84,"E11.5","Chaf1a"
1.17501575324615e-88,1.80218208635336,0.358,0.119,1.58932630784074e-84,"E11.5","Lhx4"
1.70492852295607e-88,1.23465961163194,0.578,0.294,2.30608632015039e-84,"E11.5","H4c4"
2.03908448431477e-88,0.771045348642544,0.942,0.834,2.75806567348416e-84,"E11.5","Hmgn1"
2.49674448346745e-88,0.991475696628018,0.917,0.709,3.37709658833807e-84,"E11.5","Col18a1"
2.65911490793687e-88,0.793056440165459,0.905,0.716,3.59671882447541e-84,"E11.5","Rps13"
3.53029806563273e-88,1.81287860880155,0.366,0.126,4.77508116357484e-84,"E11.5","Nr2f6"
4.93800916421789e-88,2.09415291843984,0.301,0.087,6.67915119552112e-84,"E11.5","E130317F20Rik"
3.73050822423624e-87,0.765817912567868,0.917,0.729,5.04588542410194e-83,"E11.5","Rps27a"
5.33371418959048e-87,0.771501975932234,0.923,0.791,7.21438181284009e-83,"E11.5","Bach1"
5.52560254400366e-87,0.762280752458289,0.935,0.825,7.47393000101936e-83,"E11.5","Atp5a1"
2.01738633684794e-86,1.17996570373437,0.639,0.357,2.72871675922053e-82,"E11.5","Fbxo5"
2.11108608423801e-86,1.02861949728333,0.749,0.479,2.85545503754034e-82,"E11.5","Mrfap1"
2.26429854382391e-86,0.759865300653089,0.933,0.786,3.06269021037621e-82,"E11.5","Rps3a1"
2.88785729916605e-86,1.09100069171337,0.773,0.503,3.906115782852e-82,"E11.5","Pole"
3.74007827163654e-86,1.53064015084426,0.418,0.163,5.05882987021559e-82,"E11.5","Eif1ad"
4.98039130847901e-86,1.9133969209916,0.333,0.107,6.7364772838487e-82,"E11.5","Cdca3"
6.10887882330479e-86,1.2411268665873,0.681,0.414,8.26286949640206e-82,"E11.5","Dut"
1.47083593305192e-85,2.32870955687351,0.305,0.088,1.98945268304602e-81,"E11.5","Myl7"
1.73443081244474e-85,1.10843367832353,0.802,0.557,2.34599111691275e-81,"E11.5","Dynll2"
2.46592620924364e-85,1.04448929199139,0.713,0.444,3.33541179062295e-81,"E11.5","Atf4"
2.76503253633291e-85,1.88842461653335,0.346,0.116,3.73998300864389e-81,"E11.5","Gadd45g"
2.95744693986011e-85,1.03059443921997,0.802,0.552,4.00024273085479e-81,"E11.5","Slc12a7"
9.3956511958598e-85,1.29090775108687,0.588,0.312,1.270855780752e-80,"E11.5","Cycs"
1.03841085971665e-84,2.24939425905457,0.402,0.165,1.40455452885275e-80,"E11.5","Hoxc9"
1.46917741925239e-84,2.21897062848955,0.274,0.075,1.98720937728078e-80,"E11.5","Gm10830"
2.97710236695627e-84,0.870855566394167,0.855,0.641,4.02682866154505e-80,"E11.5","Eif1"
3.55332349378957e-84,2.27217487364889,0.374,0.143,4.80622535769978e-80,"E11.5","Hoxa9"
3.91023421233611e-84,0.918442008439183,0.849,0.636,5.28898279560582e-80,"E11.5","Cox7a2"
5.18443245623188e-84,0.804295323569568,0.913,0.756,7.01246334029924e-80,"E11.5","Rnps1"
1.13823669447972e-83,0.859858554564359,0.898,0.737,1.53957895295327e-79,"E11.5","Sqle"
1.20533531137359e-83,1.0409817966085,0.763,0.487,1.63033654216392e-79,"E11.5","Prdx1"
1.34112897408122e-83,1.19497343918396,0.608,0.34,1.81401105034226e-79,"E11.5","Psmb6"
1.40457426064663e-83,0.939672192031805,0.791,0.535,1.89982714495063e-79,"E11.5","Atp5j"
2.11775657826117e-83,1.25376940093095,0.642,0.367,2.86447754775606e-79,"E11.5","Mcm3"
2.26721378891455e-83,1.03101043971413,0.733,0.479,3.06663337088582e-79,"E11.5","Zfp629"
2.94607348300821e-83,1.45337924022324,0.441,0.183,3.9848589931169e-79,"E11.5","Hes6"
2.96478809954144e-83,0.906574677354604,0.81,0.588,4.01017238343976e-79,"E11.5","Psmc1"
3.04986833674216e-83,1.36143147307339,0.506,0.245,4.12525191227744e-79,"E11.5","Ube2s"
3.41325508342736e-83,1.03484767234457,0.784,0.532,4.61676882584384e-79,"E11.5","Nudc"
6.29351773437275e-83,1.166229000997,0.598,0.322,8.51261208751258e-79,"E11.5","Cks2"
6.39891608001751e-83,2.27027052031314,0.28,0.079,8.65517388983168e-79,"E11.5","Gm32849"
1.0078119800622e-82,0.964245355202095,0.828,0.609,1.36316648423213e-78,"E11.5","Nolc1"
1.2283043263723e-82,0.787054632872025,0.9,0.706,1.66140443185117e-78,"E11.5","Rpl19"
1.31848736263631e-82,1.20839196248111,0.628,0.364,1.78338600670187e-78,"E11.5","Cenpb"
1.97669853413883e-82,1.1118711383561,0.742,0.485,2.67368243727618e-78,"E11.5","Aldoa"
6.0569305006389e-82,1.32843609261532,0.649,0.389,8.19260419516418e-78,"E11.5","Jun"
8.96936823119436e-82,1.44983361835132,0.702,0.442,1.21319674695135e-77,"E11.5","Mybl1"
9.56730890227945e-82,1.05189696204617,0.692,0.443,1.29407420212232e-77,"E11.5","Ppp1ca"
1.80295883957268e-81,0.832830975859449,0.898,0.715,2.438682126406e-77,"E11.5","Ssrp1"
1.83118918300284e-81,1.21026608184932,0.489,0.217,2.47686648892964e-77,"E11.5","Pbk"
3.15847165576568e-81,0.887763561633653,0.874,0.652,4.27214876158867e-77,"E11.5","Tpm4"
3.59861044312406e-81,2.19636188641305,0.258,0.068,4.86748048536961e-77,"E11.5","Cenps"
4.02977585955126e-81,1.22537529760848,0.593,0.325,5.45067482762904e-77,"E11.5","Suv39h2"
7.76544137431787e-81,1.72656316401073,0.321,0.104,1.05035360029024e-76,"E11.5","Cbx2"
1.18497804076784e-80,0.893240075600945,0.918,0.754,1.60280129794258e-76,"E11.5","Hells"
1.23704936442066e-80,0.960418636395381,0.821,0.597,1.67323297031538e-76,"E11.5","Cdc37"
1.35820644829833e-80,1.65094981150432,0.368,0.137,1.83711004196833e-76,"E11.5","Emilin2"
1.99791231505482e-80,0.916347307738335,0.808,0.537,2.70237619734315e-76,"E11.5","Bub1"
2.36909195565861e-80,0.85440508918648,0.851,0.664,3.20443377922384e-76,"E11.5","Tmx1"
2.93884414152136e-80,1.17277366488403,0.513,0.236,3.97508058582179e-76,"E11.5","H1f3"
3.28310286464243e-80,1.9872674381131,0.277,0.079,4.44072493471535e-76,"E11.5","Ercc6l"
5.01646466900028e-80,1.13694030757606,0.581,0.308,6.78527011128977e-76,"E11.5","Apex1"
5.1142406978181e-80,1.0632638159882,0.745,0.496,6.91752196786876e-76,"E11.5","Cdca8"
7.15779987345369e-80,1.45586244797596,0.416,0.17,9.68164010883346e-76,"E11.5","Ssna1"
8.6174714553236e-80,0.761729242237806,0.913,0.742,1.16559918904707e-75,"E11.5","Rps17"
1.04495814803462e-79,1.65686715333392,0.492,0.245,1.41341039103162e-75,"E11.5","Hoxa5"
1.0854579355327e-79,0.857021351795791,0.919,0.751,1.46819040360153e-75,"E11.5","Tpx2"
1.23704090517796e-79,1.03283647936374,0.747,0.505,1.67322152834371e-75,"E11.5","Atp5md"
1.34358789790766e-79,0.976002346263845,0.76,0.511,1.8173369907099e-75,"E11.5","Zmat2"
1.44569704197564e-79,0.790816442906252,0.941,0.836,1.95544981897624e-75,"E11.5","Tcf3"
1.44869194520857e-79,1.22403539282248,0.647,0.393,1.95950072508912e-75,"E11.5","Chst15"
2.73352089497653e-79,0.750429992781306,0.888,0.665,3.69736036254526e-75,"E11.5","Rps16"
3.50980735087517e-79,1.33497901790267,0.711,0.482,4.74736542279376e-75,"E11.5","Skap2"
4.48690961386646e-79,2.11981159233394,0.293,0.089,6.06899394371577e-75,"E11.5","Gpx3"
1.05784668952231e-78,1.11431361533367,0.648,0.384,1.43084343224788e-74,"E11.5","Prdx6"
1.36953930768983e-78,0.843323873807239,0.845,0.62,1.85243886758127e-74,"E11.5","Cct5"
1.58604711857127e-78,1.17336855234349,0.6,0.331,2.1452873325795e-74,"E11.5","Tubb4b"
1.88709212276004e-78,1.99246062294982,0.255,0.067,2.55248080524523e-74,"E11.5","Hoxa4"
2.08285510394195e-78,0.782024113649411,0.944,0.817,2.81726981359188e-74,"E11.5","Cd24a"
2.23639674484741e-78,1.53051999229838,0.424,0.178,3.02495023708061e-74,"E11.5","Irx3"
2.40169449116842e-78,1.65495682334549,0.334,0.116,3.2485319687544e-74,"E11.5","Ado"
2.66443573594073e-78,0.86817593210586,0.803,0.539,3.60391577643343e-74,"E11.5","Hmgn2"
