"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"BC006965",2.33776157320667e-35,3.92238228816567,0.768,0.176,2.38217904309759e-31,"5","BC006965"
"Sox51",3.92844569345659e-35,2.54748718102432,1,0.955,4.00308616163227e-31,"5","Sox5"
"Wwp2",4.65444673368131e-35,3.19377174339668,0.982,0.516,4.74288122162125e-31,"5","Wwp2"
"Prkg2",7.0854458335952e-33,2.99213788222703,0.696,0.139,7.2200693044335e-29,"5","Prkg2"
"Erg1",6.57223844609291e-31,2.86745839883468,0.875,0.277,6.69711097656867e-27,"5","Erg"
"Runx11",6.37114590580075e-30,2.36975947738547,0.946,0.346,6.49219767801096e-26,"5","Runx1"
"Slc26a2",5.15136112192687e-29,3.0050944481178,0.625,0.126,5.24923698324348e-25,"5","Slc26a2"
"Sox62",3.62798687523266e-28,2.01267399815837,1,0.899,3.69691862586208e-24,"5","Sox6"
"Tiam21",4.95365434789139e-28,2.15953718026381,0.946,0.453,5.04777378050132e-24,"5","Tiam2"
"Mbnl21",2.26380143332808e-27,1.99242630586671,1,0.836,2.30681366056132e-23,"5","Mbnl2"
"Cthrc11",4.33354469317972e-27,2.7983262830641,0.661,0.151,4.41588204235013e-23,"5","Cthrc1"
"Rarg1",1.65335503127171e-25,2.26398074567808,0.679,0.151,1.68476877686587e-21,"5","Rarg"
"Gpc61",1.68544898922097e-25,1.27299278242519,1,1,1.71747252001617e-21,"5","Gpc6"
"Plod21",1.57441240399073e-24,2.03538593450745,0.964,0.435,1.60432623966656e-20,"5","Plod2"
"Kcnq5",3.59266634445743e-24,2.19821261706662,1,0.85,3.66092700500212e-20,"5","Kcnq5"
"Sorbs22",7.67507019202449e-24,1.64515925534443,1,0.966,7.82089652567296e-20,"5","Sorbs2"
"Csgalnact11",1.67501723962143e-23,2.67351732767335,0.839,0.336,1.70684256717424e-19,"5","Csgalnact1"
"Gfpt2",4.5922683462735e-23,2.81039618769614,0.464,0.081,4.67952144485269e-19,"5","Gfpt2"
"Flnb1",6.2979439448202e-23,1.70359660132827,0.982,0.631,6.41760487977179e-19,"5","Flnb"
"Unc5c1",2.07668169041395e-22,1.42137156577698,1,0.938,2.11613864253181e-18,"5","Unc5c"
"Thbs11",2.10336194636409e-21,2.37118725601474,0.696,0.207,2.14332582334501e-17,"5","Thbs1"
"Creb3l21",2.90412295378643e-21,1.76298913227865,0.964,0.494,2.95930128990838e-17,"5","Creb3l2"
"Tox",9.8011646661829e-21,1.49254246964117,1,0.912,9.98738679484038e-17,"5","Tox"
"Apbb2",3.72536265340236e-20,1.52466949272612,1,0.921,3.796144543817e-16,"5","Apbb2"
"Bmp51",4.38986667571281e-20,2.48352983262313,0.75,0.273,4.47327414255135e-16,"5","Bmp5"
"Fli11",1.20353439601144e-19,1.74687951764543,0.929,0.53,1.22640154953566e-15,"5","Fli1"
"Slc35d1",4.65312928009475e-19,2.17380032249151,0.768,0.28,4.74153873641655e-15,"5","Slc35d1"
"Foxc1",8.48058950891725e-19,2.06893463148291,0.607,0.159,8.64172070958668e-15,"5","Foxc1"
"Fgfr22",1.28016695441146e-18,1.47368760059077,0.982,0.749,1.30449012654528e-14,"5","Fgfr2"
"Prickle11",1.37242049093865e-18,1.9794811205572,0.929,0.669,1.39849648026649e-14,"5","Prickle1"
"Stard13",1.64572791490085e-18,1.76413269441219,0.929,0.502,1.67699674528397e-14,"5","Stard13"
"CJ186046Rik1",2.00175675843142e-18,2.38321438930073,0.554,0.141,2.03979013684161e-14,"5","CJ186046Rik"
"Trabd2b1",5.51876859287425e-18,1.7347119480563,0.857,0.341,5.62362519613887e-14,"5","Trabd2b"
"Fndc3b1",1.22155109341859e-17,1.42988046982304,0.982,0.79,1.24476056419354e-13,"5","Fndc3b"
"2610035D17Rik1",1.26872207087577e-17,1.97332584141226,0.875,0.511,1.29282779022241e-13,"5","2610035D17Rik"
"Col12a11",1.53678113020408e-17,1.80747333641095,0.946,0.462,1.56597997167796e-13,"5","Col12a1"
"Ypel2",2.17997758994935e-17,1.94958516554824,0.786,0.326,2.22139716415839e-13,"5","Ypel2"
"Moxd1",3.52708533036612e-17,2.55222571430916,0.393,0.075,3.59409995164308e-13,"5","Moxd1"
"Has2os",3.78718535245626e-17,2.2229180890562,0.411,0.08,3.85914187415293e-13,"5","Has2os"
"Synpo1",1.11340139204348e-16,2.06964724944795,0.625,0.192,1.13455601849231e-12,"5","Synpo"
"Rcn31",1.20105761309037e-16,1.71653431403979,0.643,0.187,1.22387770773909e-12,"5","Rcn3"
"Fbln21",1.47393205035019e-16,1.68368286199217,0.804,0.341,1.50193675930684e-12,"5","Fbln2"
"Crispld11",2.53134935787565e-16,2.16762240901124,0.696,0.257,2.57944499567529e-12,"5","Crispld1"
"Gm16070",3.98592242693259e-16,1.91378726863295,0.625,0.187,4.06165495304431e-12,"5","Gm16070"
"Airn1",5.40117804103409e-16,1.05573184406157,1,0.928,5.50380042381374e-12,"5","Airn"
"Caln11",5.61882512938724e-16,1.86658670065124,0.732,0.279,5.7255828068456e-12,"5","Caln1"
"Mme1",1.03890508616508e-15,1.77200355344876,0.786,0.321,1.05864428280222e-11,"5","Mme"
"Farp1",1.370821057806e-15,1.03563739239992,1,0.938,1.39686665790432e-11,"5","Farp1"
"Pde3a1",1.41665900640484e-15,1.27078654094718,0.964,0.623,1.44357552752654e-11,"5","Pde3a"
"Abtb2",1.61214459758762e-15,1.89597191940221,0.821,0.477,1.64277534494178e-11,"5","Abtb2"
"Adgra21",1.96744852300443e-15,1.73565226222217,0.661,0.215,2.00483004494151e-11,"5","Adgra2"
"Ets21",2.05192930501128e-15,1.83286727324938,0.607,0.187,2.09091596180649e-11,"5","Ets2"
"Map3k51",3.11874923140078e-15,1.63610003175656,0.714,0.251,3.17800546679739e-11,"5","Map3k5"
"Ckap41",5.00523463508711e-15,1.26473826475082,0.964,0.543,5.10033409315377e-11,"5","Ckap4"
"Gmds1",5.43878220482272e-15,1.13727685716366,0.964,0.834,5.54211906671436e-11,"5","Gmds"
"Mertk1",8.44780726688498e-15,1.6719392697977,0.75,0.291,8.60831560495579e-11,"5","Mertk"
"Rrbp11",9.38232983468952e-15,1.11875096677364,0.982,0.784,9.56059410154862e-11,"5","Rrbp1"
"Dlc11",9.84691683856043e-15,1.25511734673793,1,0.799,1.00340082584931e-10,"5","Dlc1"
"Prdm161",1.00413414374703e-14,1.36355803083082,0.911,0.599,1.02321269247822e-10,"5","Prdm16"
"Sema3c",1.07210970382399e-14,1.79931857627393,0.804,0.365,1.09247978819664e-10,"5","Sema3c"
"Plce11",1.9240119647383e-14,1.58052585754731,0.893,0.535,1.96056819206833e-10,"5","Plce1"
"Ldlrad3",3.13444664149508e-14,1.24755716867128,0.929,0.722,3.19400112768348e-10,"5","Ldlrad3"
"Arhgef31",4.28166698815068e-14,1.68788081366672,0.625,0.207,4.36301866092554e-10,"5","Arhgef3"
"Fstl11",4.83094019416903e-14,1.20625068267837,0.964,0.805,4.92272805785825e-10,"5","Fstl1"
"Eps81",6.02616168898242e-14,1.64292184122839,0.786,0.327,6.14065876107309e-10,"5","Eps8"
"Tnfaip81",6.36002650012872e-14,1.67875673164339,0.786,0.348,6.48086700363117e-10,"5","Tnfaip8"
"Bmpr1b1",8.63458389483503e-14,1.59038878317987,0.929,0.655,8.79864098883689e-10,"5","Bmpr1b"
"Nckap51",9.32733900716379e-14,1.52066106815455,0.946,0.878,9.5045584482999e-10,"5","Nckap5"
"Igfbp51",1.15401476014713e-13,1.48659487363524,0.982,0.846,1.17594104058993e-09,"5","Igfbp5"
"Cryl1",2.45319113016955e-13,1.91638204458582,0.464,0.124,2.49980176164278e-09,"5","Cryl1"
"Sec24d1",4.92542573623248e-13,1.36225477066509,0.768,0.33,5.0190088252209e-09,"5","Sec24d"
"Adgra3",5.36274341027325e-13,1.37255416795733,0.929,0.508,5.46463553506844e-09,"5","Adgra3"
"Etv5",7.21711735156605e-13,1.82331063034696,0.536,0.168,7.35424258124581e-09,"5","Etv5"
"Serpinh11",9.68482899008355e-13,1.35143282957888,0.893,0.527,9.86884074089514e-09,"5","Serpinh1"
"Fkbp91",1.00119043813573e-12,1.34130281991941,0.75,0.294,1.02021305646031e-08,"5","Fkbp9"
"Nedd4",1.01624849419963e-12,0.638815568605433,1,0.999,1.03555721558942e-08,"5","Nedd4"
"Alx1",1.09391665733391e-12,2.26946067499323,0.375,0.09,1.11470107382326e-08,"5","Alx1"
"Msi21",1.12707397809582e-12,0.757450388683911,1,0.995,1.14848838367964e-08,"5","Msi2"
"Kcnq1ot11",1.22152836905929e-12,0.78734095146847,1,0.993,1.24473740807141e-08,"5","Kcnq1ot1"
"Ptpn141",1.23737308240466e-12,1.50537707896462,0.75,0.317,1.26088317097035e-08,"5","Ptpn14"
"Kif26b",1.5669231848578e-12,1.21225386960458,0.982,0.874,1.5966947253701e-08,"5","Kif26b"
"P4ha31",1.66124416539854e-12,1.76723860528001,0.5,0.148,1.69280780454111e-08,"5","P4ha3"
"Emilin11",1.8212726689738e-12,1.75441456492242,0.482,0.137,1.85587684968431e-08,"5","Emilin1"
"Eya41",2.30944959068387e-12,1.35263586783954,0.893,0.64,2.35332913290686e-08,"5","Eya4"
"Ctdspl",2.60930918647465e-12,1.24933872494001,0.893,0.62,2.65888606101767e-08,"5","Ctdspl"
"Peg31",2.65111027474583e-12,1.10686894098818,0.964,0.838,2.701481369966e-08,"5","Peg3"
"Dock10",4.61258827832445e-12,1.39484544340966,0.786,0.367,4.70022745561261e-08,"5","Dock10"
"Prrc11",5.67728851815067e-12,1.19414171263602,0.821,0.367,5.78515699999553e-08,"5","Prrc1"
"Tbrg11",6.02736792341131e-12,1.44749806963041,0.661,0.249,6.14188791395612e-08,"5","Tbrg1"
"Rcn11",7.9368943398141e-12,1.37604784795553,0.696,0.272,8.08769533227057e-08,"5","Rcn1"
"Sobp1",8.94533747836608e-12,0.986069812822375,0.964,0.93,9.11529889045504e-08,"5","Sobp"
"Xylt1",1.06076860316489e-11,1.32814428395144,0.875,0.618,1.08092320662502e-07,"5","Xylt1"
"Adamts31",1.06526050941291e-11,1.53091922590148,0.714,0.309,1.08550045909176e-07,"5","Adamts3"
"Boc1",1.49924743882292e-11,1.19368377686875,0.875,0.511,1.52773314016056e-07,"5","Boc"
"Grb101",1.86816318233961e-11,0.924738596941443,1,0.913,1.90365828280407e-07,"5","Grb10"
"Ddr21",2.1536316910248e-11,1.08726298969863,0.893,0.449,2.19455069315427e-07,"5","Ddr2"
"Cald11",2.63360469475104e-11,0.964324564526281,0.946,0.79,2.68364318395131e-07,"5","Cald1"
"Foxp2",2.75580357125075e-11,0.923171405264023,1,0.938,2.80816383910451e-07,"5","Foxp2"
"Col14a11",2.82617850251501e-11,1.4387198409093,0.714,0.307,2.87987589406279e-07,"5","Col14a1"
"Slc44a2",3.13392010822696e-11,1.5928676988065,0.589,0.23,3.19346459028327e-07,"5","Slc44a2"
"Ugdh",3.33322868689143e-11,1.81526012014295,0.625,0.274,3.39656003194237e-07,"5","Ugdh"
"Pdzrn31",3.42799772182456e-11,0.857653181593423,1,0.846,3.49312967853922e-07,"5","Pdzrn3"
"Runx21",4.12238951749673e-11,1.01344669683721,0.839,0.534,4.20071491832917e-07,"5","Runx2"
"Greb1l1",4.34399828942794e-11,1.40653218263615,0.821,0.483,4.42653425692707e-07,"5","Greb1l"
"Rxra",5.46129478648026e-11,1.81143840919054,0.411,0.115,5.56505938742339e-07,"5","Rxra"
"Bicc11",6.24752631373438e-11,1.02718041605842,0.946,0.669,6.36622931369534e-07,"5","Bicc1"
"Mbnl1",6.51743521885181e-11,1.2098976434106,0.929,0.782,6.64126648800999e-07,"5","Mbnl1"
"Mecom1",7.30079141864947e-11,1.82668481775336,0.946,0.819,7.43950645560381e-07,"5","Mecom"
"Col15a1",8.10584834731162e-11,1.70834491622644,0.482,0.158,8.25985946591054e-07,"5","Col15a1"
"Itpr2",8.21543083572196e-11,1.51893337353582,0.643,0.254,8.37152402160067e-07,"5","Itpr2"
"Swap701",8.23250519447051e-11,1.43106858781687,0.554,0.193,8.38892279316545e-07,"5","Swap70"
"Plod1",8.26176737619862e-11,1.84440646580247,0.411,0.117,8.41874095634639e-07,"5","Plod1"
"Maml2",8.26332788997754e-11,0.839418099725567,1,0.935,8.42033111988712e-07,"5","Maml2"
"Chst11",9.44888764565022e-11,1.33418240206701,0.857,0.691,9.62841651091757e-07,"5","Chst11"
"Spg20",1.75067023074373e-10,1.59731360383769,0.482,0.157,1.78393296512786e-06,"5","Spg20"
"Ell21",1.83686451370714e-10,1.75120039518824,0.464,0.152,1.87176493946757e-06,"5","Ell2"
"Tcf7l11",1.98726128174289e-10,1.1262326535892,0.893,0.746,2.02501924609601e-06,"5","Tcf7l1"
"Hmga21",2.18605021186763e-10,1.22495148620872,0.875,0.714,2.22758516589312e-06,"5","Hmga2"
"Lpp1",2.54650387477475e-10,0.795611752444088,0.982,0.914,2.59488744839547e-06,"5","Lpp"
"Lrrc171",2.59086466247127e-10,1.5397028806676,0.536,0.196,2.64009109105823e-06,"5","Lrrc17"
"Tmem1641",2.99929180972178e-10,0.921212535365732,0.964,0.778,3.05627835410649e-06,"5","Tmem164"
"P4ha11",3.06480072527262e-10,1.38140745852533,0.714,0.353,3.1230319390528e-06,"5","P4ha1"
"Ror21",3.10092562574975e-10,1.24891329758914,0.875,0.6,3.159843212639e-06,"5","Ror2"
"Clint1",3.55448669859239e-10,0.953769922466854,0.929,0.695,3.62202194586565e-06,"5","Clint1"
"Dnm3os1",3.7950663860763e-10,1.23613370856036,0.839,0.422,3.86717264741174e-06,"5","Dnm3os"
"Pkd2",4.47538075710084e-10,1.15479536813674,0.875,0.535,4.56041299148575e-06,"5","Pkd2"
"Phgdh",4.63367445108279e-10,1.73959585021088,0.393,0.114,4.72171426565336e-06,"5","Phgdh"
"Nfatc11",5.33358619492768e-10,1.68234970769349,0.482,0.164,5.43492433263131e-06,"5","Nfatc1"
"Tenm31",6.2384911972284e-10,0.706679805386757,1,0.995,6.35702252997574e-06,"5","Tenm3"
"Prdm61",6.40462839643318e-10,1.40161049498835,0.643,0.295,6.52631633596541e-06,"5","Prdm6"
"Sdc4",7.17842442182502e-10,1.68187270486525,0.393,0.115,7.3148144858397e-06,"5","Sdc4"
"Fbxl71",8.01538564819299e-10,0.704400078015094,1,0.979,8.16767797550866e-06,"5","Fbxl7"
"Prdm51",8.17100731699675e-10,1.10127941291302,0.786,0.421,8.32625645601969e-06,"5","Prdm5"
"Slc26a7",9.220327023173e-10,2.0367280332511,0.339,0.091,9.39551323661329e-06,"5","Slc26a7"
"1110004F10Rik",1.12644703974478e-09,1.27714811764959,0.75,0.405,1.14784953349993e-05,"5","1110004F10Rik"
"Rplp1",1.14243938986139e-09,0.962101508472221,0.929,0.605,1.16414573826876e-05,"5","Rplp1"
"Itga11",1.17276652024698e-09,1.75916917530412,0.357,0.099,1.19504908413168e-05,"5","Itga11"
"Scube3",1.20895637086055e-09,1.78926491161001,0.429,0.138,1.2319265419069e-05,"5","Scube3"
"Clmn1",1.25534028997088e-09,1.38184409154925,0.625,0.272,1.27919175548033e-05,"5","Clmn"
"Fam114a11",1.41147759336274e-09,1.36482059253228,0.625,0.257,1.43829566763663e-05,"5","Fam114a1"
"Eya11",1.4787082117174e-09,1.34124336207522,0.786,0.431,1.50680366774003e-05,"5","Eya1"
"Pvt11",1.75803855226142e-09,1.47958041247739,0.625,0.286,1.79144128475439e-05,"5","Pvt1"
"Tbc1d8b",1.76000517691202e-09,1.78451659671184,0.429,0.14,1.79344527527335e-05,"5","Tbc1d8b"
"Arhgef171",1.78290171950538e-09,1.17229201598623,0.661,0.273,1.81677685217598e-05,"5","Arhgef17"
"Gm15270",1.79610435183173e-09,1.78565064239389,0.339,0.091,1.83023033451654e-05,"5","Gm15270"
"Zfp521",1.84389949329624e-09,0.719392964718256,0.964,0.975,1.87893358366887e-05,"5","Zfp521"
"Rps8",1.85541655622121e-09,0.693401027332273,1,0.958,1.89066947078941e-05,"5","Rps8"
"H191",1.96174448507447e-09,1.04883546214023,0.982,0.842,1.99901763029088e-05,"5","H19"
"Ppfibp11",2.09129260335034e-09,1.23014965828727,0.768,0.414,2.131027162814e-05,"5","Ppfibp1"
"Pax31",2.22969675443747e-09,1.80909630994779,0.679,0.368,2.27206099277178e-05,"5","Pax3"
"Smoc21",2.31316350911249e-09,1.14249123845299,0.679,0.289,2.35711361578563e-05,"5","Smoc2"
"Inppl1",2.83818455681443e-09,1.67506876135214,0.411,0.131,2.8921100633939e-05,"5","Inppl1"
"Gulp11",2.9705760248757e-09,0.932291314778299,0.893,0.649,3.02701696934834e-05,"5","Gulp1"
"Lrig31",3.04586378134112e-09,1.35141037151116,0.714,0.374,3.1037351931866e-05,"5","Lrig3"
"Snd11",3.04674867173201e-09,0.929081482921961,0.964,0.859,3.10463689649492e-05,"5","Snd1"
"Prrx11",3.09242969187582e-09,0.724604330225548,0.929,0.697,3.15118585602146e-05,"5","Prrx1"
"Fbn21",3.15725400032248e-09,0.756004889049447,1,0.925,3.2172418263286e-05,"5","Fbn2"
"Lman11",3.38805328181045e-09,1.07413889648543,0.786,0.442,3.45242629416485e-05,"5","Lman1"
"Adgrg2",3.5523257272759e-09,2.01591771813673,0.321,0.088,3.61981991609414e-05,"5","Adgrg2"
"Lama21",3.84289627765545e-09,1.58684187117022,0.821,0.533,3.91591130693091e-05,"5","Lama2"
"Eef1a1",3.9299957174527e-09,0.556904620504795,1,0.997,4.0046656360843e-05,"5","Eef1a1"
"Cdkn1c1",4.80699431397657e-09,0.821320911964613,0.982,0.852,4.89832720594213e-05,"5","Cdkn1c"
"Gfpt1",5.74284980592295e-09,1.12237035300086,0.804,0.44,5.85196395223548e-05,"5","Gfpt1"
"Snx181",7.66178657864996e-09,1.44758068401747,0.571,0.244,7.80736052364431e-05,"5","Snx18"
"Edil31",9.17341700022969e-09,0.825588889632723,0.964,0.847,9.34771192323405e-05,"5","Edil3"
"Hs3st3a11",1.03120240542066e-08,1.62381140601477,0.536,0.216,0.000105079525112365,"5","Hs3st3a1"
"Ogn1",1.0450377527325e-08,1.49568403290776,0.643,0.286,0.000106489347003441,"5","Ogn"
"Hspg21",1.05485170939053e-08,1.12172509764251,0.661,0.287,0.000107489389186895,"5","Hspg2"
"Daam21",1.2571692759035e-08,1.32390033721897,0.571,0.241,0.000128105549214567,"5","Daam2"
"Penk",1.39981274582904e-08,1.97137932206023,0.357,0.114,0.000142640918799979,"5","Penk"
"Fat41",1.46310604799106e-08,1.07589702639568,0.893,0.762,0.000149090506290289,"5","Fat4"
"9530026P05Rik1",1.48403775453071e-08,1.64275657459886,0.464,0.175,0.000151223447186679,"5","9530026P05Rik"
"Bmper1",1.67972807624912e-08,1.59209184773059,0.661,0.411,0.000171164290969786,"5","Bmper"
"Hpse21",1.90409561388604e-08,1.74190655237395,0.714,0.455,0.000194027343054987,"5","Hpse2"
"Sema3d1",2.02889305898664e-08,1.31825377407783,0.679,0.34,0.000206744202710738,"5","Sema3d"
"Foxp1",2.33900531893273e-08,0.680396251347687,1,0.975,0.000238344641999246,"5","Foxp1"
"Postn1",2.40903270798027e-08,1.12097992528998,0.786,0.448,0.00024548043294319,"5","Postn"
"Dctd1",2.69334911538667e-08,1.53759810044069,0.464,0.179,0.000274452274857901,"5","Dctd"
"Slc7a2",2.80153117297217e-08,1.69603165478759,0.411,0.142,0.000285476026525864,"5","Slc7a2"
"Tns31",2.87826730000397e-08,1.14853589273362,0.768,0.452,0.000293295437870404,"5","Tns3"
"Srgap2",3.48264661111232e-08,0.738357485292878,0.982,0.866,0.000354881689672345,"5","Srgap2"
"Septin8",3.63184108200705e-08,1.47875699348579,0.5,0.197,0.000370084606256518,"5","Septin8"
"Pdk11",3.94328359202146e-08,1.52125936362594,0.464,0.183,0.000401820598026987,"5","Pdk1"
"Dab21",4.21404858670159e-08,1.24708440018695,0.661,0.33,0.000429411550984892,"5","Dab2"
"Itga91",4.54561796166625e-08,1.23820281750714,0.714,0.427,0.000463198470293791,"5","Itga9"
"Pakap.11",4.94729734440829e-08,1.08399087099165,0.821,0.572,0.000504129599395205,"5","Pakap.1"
"Sorbs11",5.14087015501487e-08,0.956623595614091,0.946,0.883,0.000523854668796016,"5","Sorbs1"
"Sema6a",5.26514083657174e-08,0.702229941715077,0.982,0.934,0.00053651785124666,"5","Sema6a"
"Mmp21",5.36492438676356e-08,1.58116483574526,0.482,0.202,0.000546685795011207,"5","Mmp2"
"Fgfr11",5.52704242836552e-08,1.01268932725146,0.893,0.585,0.000563205623450447,"5","Fgfr1"
"Golph3",5.57396489909401e-08,1.52284711086366,0.482,0.202,0.000567987023217679,"5","Golph3"
"Sfxn21",5.71540653051094e-08,1.12859070650804,0.536,0.213,0.000582399925459065,"5","Sfxn2"
"Lpar41",5.79430928551742e-08,1.15295553088863,0.571,0.238,0.000590440116194225,"5","Lpar4"
"Fgfr31",6.36443722413041e-08,2.01173705967637,0.321,0.099,0.000648536153138888,"5","Fgfr3"
"Ghr1",6.39465458701072e-08,0.744233136974481,0.946,0.722,0.000651615302416392,"5","Ghr"
"Chrdl1",7.78669098771515e-08,1.47804729680464,0.375,0.125,0.000793463811648174,"5","Chrdl1"
"Wwox",7.87671125464288e-08,0.708549859055235,0.982,0.926,0.00080263687684811,"5","Wwox"
"Pdcd4",7.96530372967868e-08,1.02777050391063,0.714,0.372,0.000811664450054257,"5","Pdcd4"
"Col16a11",8.34295708515678e-08,1.50101994297893,0.464,0.185,0.000850147326977476,"5","Col16a1"
"Tbc1d41",9.53032422821816e-08,1.24891329758914,0.661,0.338,0.00097114003885543,"5","Tbc1d4"
"Klf5",9.94302544218172e-08,1.96887246644966,0.286,0.083,0.00101319429255832,"5","Klf5"
"Dipk2a1",1.06279345877581e-07,1.48516002299921,0.536,0.236,0.00108298653449255,"5","Dipk2a"
"Pdia4",1.0714078633372e-07,1.09121240984437,0.696,0.364,0.00109176461274061,"5","Pdia4"
"Ikbip",1.10592426055329e-07,1.68858166140501,0.375,0.13,0.0011269368215038,"5","Ikbip"
"Pdxdc11",1.1225476630291e-07,0.909257610152435,0.821,0.475,0.00114387606862665,"5","Pdxdc1"
"Adamts61",1.1490930469396e-07,1.33568601921815,0.768,0.487,0.00117092581483146,"5","Adamts6"
"Ttc231",1.18702037440288e-07,0.918601375011269,0.768,0.396,0.00120957376151654,"5","Ttc23"
"Dock11",1.2205983674949e-07,0.691437001472005,0.946,0.762,0.00124378973647731,"5","Dock1"
"Dse1",1.32114827670901e-07,1.3201312050233,0.554,0.256,0.00134625009396648,"5","Dse"
"Hdac9",1.35521715010955e-07,0.950139172028354,0.893,0.795,0.00138096627596163,"5","Hdac9"
"Tns11",1.42101307388145e-07,0.794287645153373,0.821,0.431,0.0014480123222852,"5","Tns1"
"Col24a11",1.43404703737434e-07,1.78455878632863,0.518,0.243,0.00146129393108445,"5","Col24a1"
"Asap11",1.47472635012454e-07,0.757625818997657,0.964,0.934,0.0015027461507769,"5","Asap1"
"Hmgb21",1.52927307970313e-07,0.777819391868849,0.875,0.69,0.00155832926821749,"5","Hmgb2"
"Rerg1",1.53152100862342e-07,1.35440201419443,0.464,0.184,0.00156061990778726,"5","Rerg"
"Plagl11",1.65205955035651e-07,0.846879304643949,0.839,0.541,0.00168344868181328,"5","Plagl1"
"Ssr1",1.94894906890704e-07,1.01165733294645,0.732,0.417,0.00198597910121627,"5","Ssr1"
"Dnaja3",2.0412072951688e-07,1.47886307010367,0.411,0.151,0.00207999023377701,"5","Dnaja3"
"Trps11",2.1322815853344e-07,0.892978536812801,0.946,0.921,0.00217279493545575,"5","Trps1"
"Bcap29",2.14477679289206e-07,1.2229180890562,0.518,0.22,0.00218552755195701,"5","Bcap29"
"Capn61",2.19605986627673e-07,1.08958420705522,0.536,0.221,0.00223778500373599,"5","Capn6"
"Bnc21",2.27743455138684e-07,0.6352665008074,0.946,0.892,0.00232070580786318,"5","Bnc2"
"Rpl13",2.38147446626905e-07,0.658949095988863,0.964,0.939,0.00242672248112816,"5","Rpl13"
"Mrc21",2.6561469109668e-07,0.932240928153274,0.714,0.36,0.00270661370227517,"5","Mrc2"
"Raver21",2.65937230361975e-07,1.25416902304064,0.5,0.209,0.00270990037738852,"5","Raver2"
"Tcf7l2",2.71705104579328e-07,0.714148414800186,0.982,0.863,0.00276867501566335,"5","Tcf7l2"
"St3gal41",2.826365160867e-07,1.19611802971248,0.679,0.362,0.00288006609892347,"5","St3gal4"
"Crtap",3.12904110444389e-07,1.58401678122424,0.304,0.092,0.00318849288542833,"5","Crtap"
"Zim11",3.13716077905035e-07,1.14274774037221,0.5,0.204,0.00319676683385231,"5","Zim1"
