"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","nCount_SCT","nFeature_SCT","SCT_snn_res.0.9","seurat_clusters","RNA_snn_res.1","celltype","Size_Factor","Pseudotime","State"
"22x35_6","50_3",28868.9518952655,6329,0.430250146479322,28317,6318,"20","Spall 2","17","Spall 2",0.892006289455451,7.16592440895924,"9"
"22x29_6","50_3",38627.6021289114,6903,0.324275533244593,29338,6840,"20","Dpall 1","13","Dpall 1",1.20002046815713,7.38914034721135,"9"
"29x33_6","50_3",34055.4268486727,6790,0.461488086761325,28823,6720,"21","Spall 1","5","Spall 1",1.056975634297,1.08874462049665,"10"
"29x28_6","50_3",37251.1406496084,7107,0.372634151852465,29215,7014,"7","Spall 2","17","Spall 2",1.15787248583939,7.35120068470775,"9"
"29x32_6","50_3",49541.8854337801,7633,0.398000787883933,30032,7298,"21","Spall 1","5","Spall 1",1.54485900510203,1.30189838845627,"10"
"29x27_6","50_3",36915.1285098287,6914,0.374292020842338,29154,6832,"12","Spall 3","18","Spall 3",1.14813875898126,2.68214669175541,"10"
"29x34_6","50_3",58130.7983771769,8069,0.386300042832732,29454,7344,"21","Spall 1","5","Spall 1",1.81346576535865,1.32748647731498,"10"
"29x35_6","50_3",30959.9469378966,6700,0.387774984478015,28565,6655,"21","Spall 1","5","Spall 1",0.961339405360789,1.27099124484235,"10"
"29x37_6","50_3",44550.1732784209,7552,0.481803415841261,30175,7337,"12","Spall 2","17","Spall 2",1.38707182765095,7.09600063606895,"9"
"29x36_6","50_3",27648.2499140619,6461,0.469806019030213,28461,6439,"21","Spall 2","17","Spall 2",0.856126953237287,7.1043317504556,"9"
"38x33_6","50_3",33083.8829994816,7174,0.671745879588899,28674,7033,"2","Spall 1","5","Spall 1",1.02922348749437,19.4234983038532,"5"
"38x32_6","50_3",45744.1787885881,7842,0.561704766925158,30221,7500,"24","Spall 1","5","Spall 1",1.42622724022266,19.4569231145662,"5"
"38x34_6","50_3",50488.6656205075,8131,0.460992969561079,29688,7644,"0","Spall 1","5","Spall 1",1.57506820916983,19.2606940911372,"5"
"38x31_6","50_3",25127.8572568863,6580,0.750944064940467,27998,6553,"9","Spall 1","5","Spall 1",0.77844614277724,19.6563378547132,"5"
"32x37_6","50_3",50590.8372003624,7766,0.359026507401241,29733,7363,"21","Spall 1","5","Spall 1",1.57752526643499,3.08382096047269,"10"
"32x29_6","50_3",71518.9363456025,8457,0.346367871688138,29406,6864,"7","Spall 3","18","Spall 3",2.23560710395357,3.13641346589514,"10"
"31x33_6","50_3",43303.4178443596,7237,0.395536715366791,29976,6999,"21","Spall 1","5","Spall 1",1.34854642976261,1.17567028691595,"10"
"31x34_6","50_3",63159.2300023506,7899,0.388433650017007,29356,6674,"10","Spall 1","21","Spall 1",1.97125294280973,3.64378958992948,"10"
"31x35_6","50_3",54025.322763015,7310,0.386737793760742,29406,6649,"10","Spall 1","21","Spall 1",1.68541528096283,3.64376615567693,"10"
"31x37_6","50_3",54817.436916876,7632,0.363179424444567,29344,6998,"21","Spall 1","21","Spall 1",1.70979684920941,3.05083778038903,"10"
"31x36_6","50_3",66406.7597592412,7871,0.362296757308052,29370,6447,"10","Spall 1","21","Spall 1",2.07611888685738,3.64378958992948,"10"
"31x29_6","50_3",68664.0324107148,8350,0.298195070638392,29526,6975,"7","Spall 3","18","Spall 3",2.14545200276272,1.597406014938,"10"
"23x28_6","50_3",47302.9789744945,7590,0.30515789143229,30287,7382,"20","Dpall 1","13","Dpall 1",1.47124178934975,7.62922848966819,"9"
"23x27_6","50_3",43822.7934361476,7298,0.3861498281896,30163,7172,"20","Dpall 1","13","Dpall 1",1.36344627702441,7.36569816548973,"9"
"23x34_6","50_3",18640.2358446639,5435,0.419593220446844,28364,5463,"12","Spall 2","17","Spall 2",0.571801326630482,7.19152718220939,"9"
"23x35_6","50_3",46779.0126457099,7553,0.296610484929178,30305,7380,"12","Spall 2","17","Spall 2",1.4545779009745,7.45145574077681,"9"
"23x25_6","50_3",21682.1107506299,5812,0.670647393397961,28925,5811,"20","Dpall 2","15","Dpall 2",0.667626559971707,8.20181476360351,"9"
"23x26_6","50_3",48120.5005884682,7593,0.422523182774631,30184,7412,"20","Dpall 1","13","Dpall 1",1.49688338696308,7.41612076035349,"9"
"28x28_6","50_3",32959.8739132479,6818,0.27872071752178,28657,6748,"12","Spall 2","17","Spall 2",1.02330134947065,1.37965822677655,"10"
"28x37_6","50_3",29932.551362873,6628,0.663430393992864,28438,6603,"7","Dpall 2","15","Dpall 2",0.927161108787735,7.578108442862,"9"
"28x36_6","50_3",42391.4500406687,7373,0.376996927484648,29880,7193,"12","Spall 2","17","Spall 2",1.31802221835313,7.21028422071555,"9"
"27x39_7","51_1",19155.7620698359,5610,0.342451801796928,19268,5443,"21","Spall 1","5","Spall 1",0.588654219410743,18.7408085539921,"5"
"27x24_7","51_1",8901.1835422092,4134,0.393644587761116,18183,4430,"12","Spall 3","18","Spall 3",0.271756833673489,18.7835341961992,"5"
"27x22_7","51_1",10359.1742644567,4472,0.878467677642583,18680,4575,"4","Dpall 2","15","Dpall 2",0.315826360775518,19.2239338588374,"5"
"27x18_7","51_1",25333.097472422,6150,0.329300578959802,20074,5930,"20","Dpall 1","13","Dpall 1",0.781596216194111,18.0884819298068,"5"
"27x15_7","51_1",30914.1845794251,6473,0.371678133997195,20705,6126,"20","Dpall 1","13","Dpall 1",0.955952779817939,15.0027296672254,"12"
"27x16_7","51_1",21377.4775762498,5860,0.647440180784883,19431,5713,"20","Dpall 1","13","Dpall 1",0.657861332379406,11.0021593825501,"7"
"27x25_7","51_1",9062.89394111639,4180,0.570678508796155,18255,4462,"12","Spall 1","5","Spall 1",0.276040933520434,18.9271283543795,"5"
"27x26_7","51_1",14973.1950600848,5212,0.487707347252786,19113,5180,"12","Spall 3","18","Spall 3",0.4597217144582,18.8755769964504,"5"
"24x39_7","51_1",23027.9908752057,6000,0.404922765608079,19683,5702,"24","Spall 1","5","Spall 1",0.708073502644335,19.6220170891047,"5"
"24x24_7","51_1",6574.93004669796,3702,0.396192488656793,17850,4614,"12","Spall 3","18","Spall 3",0.200407670781353,18.6577352940641,"5"
"24x17_7","51_1",25595.201788468,6009,0.586764555615293,20120,5748,"20","Dpall 2","15","Dpall 2",0.789156392394603,15.0945618515027,"12"
"24x18_7","51_1",9968.10543099992,4401,0.658552390570117,18514,4584,"9","Dpall 2","15","Dpall 2",0.304360093538107,18.8094476996714,"5"
"24x23_7","51_1",13196.6989279372,4907,0.369234653013418,18935,4897,"12","Spall 3","18","Spall 3",0.404973438472977,18.7797896087656,"5"
"24x37_7","51_1",14135.9996153149,5236,0.494568680636353,19342,5194,"0","Spall 1","5","Spall 1",0.432253074263082,19.6308430656257,"5"
"24x25_7","51_1",7356.22200158524,3888,0.328008622757219,17881,4554,"12","Spall 2","17","Spall 2",0.223875717737045,18.7140543178275,"5"
"24x38_7","51_1",11735.7649469333,4890,0.580199878985304,18997,4898,"24","Spall 1","5","Spall 1",0.358194848232438,19.5021746917298,"5"
"24x26_7","51_1",13270.1706858825,5084,0.402343204789127,18917,5074,"12","Spall 3","18","Spall 3",0.406201967105556,18.9715490714556,"5"
"37x24_7","51_1",14456.4468826165,4904,0.463533561305193,19147,4898,"12","Spall 2","17","Spall 2",0.44601889509481,18.5765200110727,"5"
"37x17_7","51_1",43214.9995136391,7145,0.29347505958261,20394,6241,"20","Dpall 1","13","Dpall 1",1.34552235928241,14.8049514983385,"12"
"37x18_7","51_1",11569.7147551314,4533,0.463219218133683,19017,4572,"20","Dpall 1","13","Dpall 1",0.355296780688916,18.207826571231,"5"
"37x23_7","51_1",17052.220076218,5290,0.572461647283511,18916,5270,"12","Spall 2","17","Spall 2",0.527511294389271,18.3913415437144,"5"
"37x16_7","51_1",12807.4926852085,4409,0.518092032042029,19480,4418,"20","Dpall 2","15","Dpall 2",0.394924704273157,15.1425373099694,"12"
"37x25_7","51_1",12076.9044547494,4543,0.505875528015159,19256,4561,"12","Spall 2","17","Spall 2",0.372212674937515,18.7457477199474,"5"
"37x26_7","51_1",19574.9906847437,5539,0.436121610391952,19307,5489,"12","Spall 2","17","Spall 2",0.605759118064354,18.7099512447731,"5"
"36x24_7","51_1",14016.8503833677,4830,0.392197681415298,19199,4828,"12","Spall 2","17","Spall 2",0.433072093351469,18.6202823000688,"5"
"36x27_7","51_1",10296.5807384229,4286,0.646336716825959,18588,4404,"12","Spall 2","17","Spall 2",0.317684904091472,18.6423871765781,"5"
"36x17_7","51_1",27165.9167998903,6270,0.356229417305731,20325,6111,"20","Dpall 1","13","Dpall 1",0.842266630203053,14.8418234464054,"12"
"36x23_7","51_1",22556.9579563116,5927,0.45111909050041,19562,5848,"12","Spall 2","17","Spall 2",0.697615258900322,18.6125453409574,"5"
"36x16_7","51_1",32467.8273580538,6406,0.215674723439418,20766,6060,"20","Dpall 1","13","Dpall 1",1.00859050661386,15.0843008294119,"12"
"36x25_7","51_1",12597.3852134005,4667,0.35524140601443,19423,4671,"12","Spall 2","17","Spall 2",0.388089044958546,18.4248355692514,"5"
"36x29_7","51_1",10716.8793658661,4308,0.454540194826384,18807,4396,"15","Spall 1","5","Spall 1",0.329403177202234,18.7386877827319,"5"
"36x26_7","51_1",16867.4890191934,5288,0.379986696874715,18905,5264,"12","Spall 2","17","Spall 2",0.521589156365553,19.0338625014775,"5"
"33x33_7","51_1",6753.1491771908,3679,0.669944003669384,17815,4554,"12","Spall 1","5","Spall 1",0.206140804400059,18.8243558231313,"5"
"33x30_7","51_1",6781.93470173967,3577,0.524300994121251,17924,4469,"12","Spall 1","5","Spall 1",0.208156851386857,18.784733922284,"5"
"33x31_7","51_1",9575.52638326671,4166,0.347356753714577,18380,4371,"12","Spall 1","5","Spall 1",0.293838848325757,18.8047096085906,"5"
"33x15_7","51_1",22440.6508301016,5708,0.373402176394904,19564,5622,"20","Dpall 2","15","Dpall 2",0.692858648040846,15.0752632853399,"12"
"33x16_7","51_1",29072.5781950069,6548,0.440408983963505,20750,6309,"20","Dpall 1","13","Dpall 1",0.899314459782593,14.9673210326325,"12"
"26x40_7","51_1",32485.1338736544,6768,0.425033451789508,20505,6073,"24","Spall 1","5","Spall 1",1.00304637740017,19.1832112743769,"5"
"26x24_7","51_1",7242.91690840502,3854,0.291346556545191,17781,4597,"12","Spall 3","18","Spall 3",0.220757145054342,18.8779822727902,"5"
"26x18_7","51_1",30000.0498423955,6494,0.417748223184692,20754,6156,"20","Dpall 1","13","Dpall 1",0.926688597775204,15.0545641629978,"12"
"26x15_7","51_1",22365.7625103449,5722,0.259498750011131,19579,5571,"20","Dpall 1","13","Dpall 1",0.689141561408938,17.8123737184318,"4"
"26x16_7","51_1",37137.5312995191,6892,0.230991998665992,20352,6215,"20","Dpall 1","13","Dpall 1",1.14933578687967,14.8520247685115,"12"
"26x25_7","51_1",7237.82206708709,3845,0.559088116881725,17806,4545,"12","Spall 3","18","Spall 3",0.220473638446824,18.7463820800434,"5"
"26x19_7","51_1",16342.6385042665,5196,0.69125022480379,18829,5153,"20","Dpall 2","15","Dpall 2",0.50133418429507,15.0872259861282,"12"
"26x41_7","51_1",46151.8751705069,7456,0.45309934466686,20684,6136,"24","Spall 1","5","Spall 1",1.42881030042449,19.0957657167487,"5"
"26x26_7","51_1",14295.5580853644,5143,0.577681095239309,19253,5121,"12","Spall 3","18","Spall 3",0.438868228438512,18.7622690831788,"5"
"20x33_7","51_1",8394.33224300449,4194,0.788864864362971,18041,4602,"12","Spall 1","5","Spall 1",0.256258472462482,18.9083972009974,"5"
"20x24_7","51_1",9776.01826229354,4467,0.682631769977999,18473,4618,"12","Spall 3","18","Spall 3",0.298815964324413,18.6122017972705,"5"
"20x34_7","51_1",11410.9228024733,4857,0.717649526314439,18944,4888,"12","Spall 1","5","Spall 1",0.348996633855173,19.3854959216373,"5"
"20x31_7","51_1",7912.24885131515,4161,0.565916353588554,17894,4656,"12","Spall 3","18","Spall 3",0.241453127403187,18.9927890528305,"5"
"20x23_7","51_1",18418.2551722417,5742,0.497812527696389,19291,5600,"12","Spall 3","18","Spall 3",0.567107717239343,18.751457184405,"5"
"20x25_7","51_1",8016.27395081419,4087,0.503506747306534,17996,4549,"5","Spall 3","18","Spall 3",0.244918208161745,18.7997082029306,"5"
"35x24_7","51_1",9907.96631643811,4244,0.646025340263027,18397,4428,"12","Spall 2","17","Spall 2",0.304864105284806,18.829469592795,"5"
"35x28_7","51_1",7724.16080162766,3818,0.542302111159199,17722,4439,"12","Spall 1","5","Spall 1",0.236696516543711,18.583425279873,"5"
"35x30_7","51_1",9845.9850356935,4160,0.321971053506092,18504,4344,"12","Spall 1","5","Spall 1",0.302879559032177,18.9428823157686,"5"
"35x27_7","51_1",5807.60876883684,3291,0.492269395346977,17813,4593,"12","Spall 2","17","Spall 2",0.178325656129085,18.8357104403031,"5"
"35x17_7","51_1",12512.6738655927,4660,0.414928469723379,19364,4676,"20","Dpall 1","13","Dpall 1",0.384623964199988,14.5115836866303,"12"
"35x15_7","51_1",3571.0145195097,2533,0.627882119308819,17371,5051,"0","Dpall 2","15","Dpall 2",0.107196998376131,17.6461726333605,"4"
"35x16_7","51_1",32663.4545416869,6576,0.386427129100079,20815,6237,"20","Dpall 1","13","Dpall 1",1.01451264463758,14.9048046262863,"12"
"35x29_7","51_1",9036.83038592259,4091,0.533374342087847,18333,4392,"12","Spall 2","17","Spall 2",0.278308986380581,18.7711888602024,"5"
"35x26_7","51_1",8512.94479004385,3889,0.526100946668824,18148,4332,"12","Spall 2","17","Spall 2",0.261834102410344,18.9361021225733,"5"
"9x24_7","51_1",6767.42471532105,3621,0.63173349680015,17948,4517,"21","Spall 3","18","Spall 3",0.205794296324203,18.1428753866445,"5"
"30x28_7","51_1",6074.94945498088,3506,0.895631714431435,18011,4616,"12","Dpall 2","15","Dpall 2",0.184405297823647,18.5779836014914,"5"
"30x27_7","51_1",6175.98875096379,3580,0.593936328120406,17993,4651,"12","Spall 1","5","Spall 1",0.18850039326558,18.7345048837853,"5"
"30x15_7","51_1",37029.2579782732,6861,0.332954396828062,20299,6266,"20","Dpall 1","13","Dpall 1",1.14839076485461,14.6735597975518,"4"
"30x16_7","51_1",12314.8653488217,4660,0.416792599447135,19308,4674,"20","Dpall 1","13","Dpall 1",0.377851306353715,16.9336495183127,"5"
"30x29_7","51_1",4850.58973507009,3186,0.690371381751619,17530,4792,"12","Spall 1","5","Spall 1",0.146037403606154,18.7096507903961,"5"
"30x26_7","51_1",9025.31922325827,4181,0.444602422510206,18236,4452,"12","Spall 1","5","Spall 1",0.276481943798796,18.7254487672218,"5"
"25x40_7","51_1",22340.2860934339,6087,0.58106421724588,19570,5802,"24","Spall 1","5","Spall 1",0.686117490928742,19.6136899687658,"5"
"25x39_7","51_1",22310.9923238003,6011,0.310984149942898,19559,5730,"24","Spall 1","5","Spall 1",0.686684504143779,19.4417975070688,"5"
"25x24_7","51_1",6685.95191146105,3711,0.602992729427546,17771,4569,"12","Spall 3","18","Spall 3",0.203085233185694,18.8849685143875,"5"
"25x27_7","51_1",6246.01001384842,3682,0.474094980379569,17819,4667,"12","Spall 3","18","Spall 3",0.189917926303172,19.1296506895982,"5"
"25x17_7","51_1",39032.2447525629,7002,0.340900608674064,20347,6190,"20","Dpall 1","13","Dpall 1",1.21038420969864,14.8571925001264,"12"
"25x18_7","51_1",31966.4428237764,6665,0.385911587361026,20645,6189,"20","Dpall 1","13","Dpall 1",0.987831522796677,15.2252374245367,"12"
"25x23_7","51_1",13751.4101946035,5020,0.395302525538102,19080,5008,"12","Spall 3","18","Spall 3",0.422141338594925,18.5875055692932,"5"
"25x16_7","51_1",44876.2005523067,7198,0.287672508254803,20527,6121,"20","Dpall 1","13","Dpall 1",1.3934664766872,14.5565664257651,"12"
"25x19_7","51_1",11689.409819109,4726,0.609726470170437,19100,4745,"7","Dpall 2","15","Dpall 2",0.357344328409882,18.6015146847025,"5"
"25x26_7","51_1",15841.6682104428,5270,0.392813013612018,18785,5212,"12","Spall 3","18","Spall 3",0.48665484217245,18.5558196743964,"5"
"34x30_7","51_1",10604.1744978135,4393,0.465140618069692,18779,4479,"12","Spall 1","5","Spall 1",0.326410607456206,18.8702026172679,"5"
"34x31_7","51_1",9637.90366111341,4226,0.372977053750866,18437,4405,"12","Spall 1","5","Spall 1",0.296642413666772,18.8994740480008,"5"
"34x15_7","51_1",12494.6614146294,4503,0.262253485247314,19417,4517,"20","Dpall 2","15","Dpall 2",0.384308956858301,15.044288273474,"12"
"34x16_7","51_1",34319.95317881,6765,0.478198222656501,20679,6386,"20","Dpall 1","13","Dpall 1",1.06516582518087,14.8785783727704,"12"
"21x33_7","51_1",5852.60033077654,3618,0.704368686339023,17634,4724,"12","Spall 1","5","Spall 1",0.177254631167349,19.0898138152362,"5"
"21x24_7","51_1",10729.7974614016,4683,0.579254229746915,18824,4744,"12","Spall 3","18","Spall 3",0.327450131683773,18.7299649321871,"5"
"21x32_7","51_1",12708.4076386261,4954,0.717534004971895,18897,4939,"12","Spall 1","5","Spall 1",0.388876563312764,18.9936205779499,"5"
"21x30_7","51_1",13376.2172219654,5047,0.557167916552871,19031,5029,"12","Spall 3","18","Spall 3",0.410328563281658,18.6439585752476,"5"
"21x34_7","51_1",21171.0180834567,5960,0.67380647929901,19460,5753,"12","Spall 1","5","Spall 1",0.651498184077326,19.1141229532314,"5"
"21x22_7","51_1",17891.5993000285,5515,0.496515281570123,19228,5395,"12","Spall 3","18","Spall 3",0.550601332534938,18.4819447761281,"5"
"21x31_7","51_1",13014.9388748602,4974,0.513971270891708,18905,4958,"12","Spall 3","18","Spall 3",0.399775817335139,18.9242752442724,"5"
"21x23_7","51_1",17351.7705947519,5546,0.515272111562165,19107,5419,"12","Spall 3","18","Spall 3",0.533212927273808,18.6703216179167,"5"
"21x25_7","51_1",9499.44671568893,4478,0.546631707266112,18407,4648,"12","Spall 3","18","Spall 3",0.28958624921298,18.931757174165,"5"
"21x29_7","51_1",12188.8357591669,4822,0.535876088977714,19031,4828,"12","Spall 3","18","Spall 3",0.373850713114288,18.9087414015118,"5"
"21x26_7","51_1",15393.0698419582,5338,0.433930304825135,18916,5272,"12","Spall 3","18","Spall 3",0.473645038960771,18.9182252880114,"5"
"22x24_7","51_1",5596.15303778614,3574,0.470956758013123,17667,4773,"12","Spall 1","5","Spall 1",0.170229967447726,18.6976228204753,"5"
"22x22_7","51_1",10873.4913645785,4603,0.574677469346891,18880,4691,"12","Spall 3","18","Spall 3",0.332395746948261,18.4481033932515,"5"
"22x31_7","51_1",4698.23536476424,3311,0.741226149541064,17306,4965,"12","Spall 1","5","Spall 1",0.141469797151691,18.8467562340117,"5"
"22x23_7","51_1",10441.0546392372,4547,0.446937254918548,18731,4634,"12","Spall 3","18","Spall 3",0.319606448875764,18.6429729157351,"5"
"22x25_7","51_1",5778.01828528812,3565,0.557060008252708,17699,4737,"12","Spall 3","18","Spall 3",0.175585092256407,18.9021639656822,"5"
"41x24_7","51_1",12355.4063761387,4555,0.631961673476231,19247,4568,"12","Spall 2","17","Spall 2",0.379772851138006,18.2872124813368,"5"
"41x22_7","51_1",28402.2022727954,6378,0.365904833924561,20455,6202,"20","Spall 2","17","Spall 2",0.877988462750374,14.6963181865944,"12"
"41x21_7","51_1",24884.0150015886,5840,0.449212745811675,19863,5713,"20","Dpall 2","15","Dpall 2",0.769216427665807,14.7284408426106,"12"
"41x23_7","51_1",22129.8012437455,5866,0.343594837309578,19476,5774,"20","Spall 2","17","Spall 2",0.683061919714377,18.1544359222915,"5"
"41x25_7","51_1",12860.3375953413,4682,0.405282156160619,19431,4686,"12","Spall 2","17","Spall 2",0.394956205007326,18.2433957346927,"5"
"41x26_7","51_1",15781.4739105079,4929,0.570928933275893,18569,4919,"12","Dpall 2","15","Dpall 2",0.487442360526668,18.5155573196208,"5"
"19x33_7","51_1",13081.1920341894,5091,0.685866091694943,18896,5061,"12","Spall 1","5","Spall 1",0.400909843765213,18.9361489910785,"5"
"19x32_7","51_1",24567.1151635212,6297,0.60118980215626,19907,5973,"12","Spall 3","18","Spall 3",0.756962642074178,18.8036063152778,"5"
"29x15_7","51_1",26250.5316887723,6102,0.360540305282533,20220,5899,"20","Dpall 1","13","Dpall 1",0.810860398236846,14.6408712577571,"4"
"29x16_7","51_1",7801.17786174129,3868,0.854288118478284,17762,4511,"12","Dpall 2","15","Dpall 2",0.237610037834603,11.5771116644018,"7"
"29x38_7","51_1",10026.2691788667,4429,0.471321372602914,18679,4561,"5","Spall 1","5","Spall 1",0.306659647132423,18.8448277615807,"5"
"38x24_7","51_1",15248.0350712977,5067,0.480401021980312,18718,5056,"12","Spall 2","17","Spall 2",0.469108933240477,18.3627562389755,"5"
"38x27_7","51_1",8212.19585647275,3801,0.583872706947884,17957,4296,"12","Spall 1","21","Spall 1",0.252793391703923,18.4768340499809,"5"
